Case,Item_Type,date,price_usd,volume
Glove Case,Case,2021-06-26T01:00:00Z,1.903,16755
Glove Case,Case,2021-06-27T01:00:00Z,1.955,16526
Glove Case,Case,2021-06-28T01:00:00Z,1.948,16100
Glove Case,Case,2021-06-29T01:00:00Z,1.911,17351
Glove Case,Case,2021-06-30T01:00:00Z,1.862,14339
Glove Case,Case,2021-07-01T01:00:00Z,1.886,14114
Glove Case,Case,2021-07-02T01:00:00Z,1.884,15248
Glove Case,Case,2021-07-03T01:00:00Z,1.846,15196
Glove Case,Case,2021-07-04T01:00:00Z,1.84,14221
Glove Case,Case,2021-07-05T01:00:00Z,1.842,15019
Glove Case,Case,2021-07-06T01:00:00Z,1.842,14251
Glove Case,Case,2021-07-07T01:00:00Z,1.86,15497
Glove Case,Case,2021-07-08T01:00:00Z,1.846,14169
Glove Case,Case,2021-07-09T01:00:00Z,1.885,13498
Glove Case,Case,2021-07-10T01:00:00Z,1.851,11320
Glove Case,Case,2021-07-11T01:00:00Z,1.815,12870
Glove Case,Case,2021-07-12T01:00:00Z,1.793,13590
Glove Case,Case,2021-07-13T01:00:00Z,1.776,12557
Glove Case,Case,2021-07-14T01:00:00Z,1.743,12396
Glove Case,Case,2021-07-15T01:00:00Z,1.67,11944
Glove Case,Case,2021-07-16T01:00:00Z,1.627,11892
Glove Case,Case,2021-07-17T01:00:00Z,1.644,11860
Glove Case,Case,2021-07-18T01:00:00Z,1.665,13827
Glove Case,Case,2021-07-19T01:00:00Z,1.692,12652
Glove Case,Case,2021-07-20T01:00:00Z,1.737,15469
Glove Case,Case,2021-07-21T01:00:00Z,1.826,18192
Glove Case,Case,2021-07-22T01:00:00Z,1.894,15391
Glove Case,Case,2021-07-23T01:00:00Z,1.892,13463
Glove Case,Case,2021-07-24T01:00:00Z,1.915,13441
Glove Case,Case,2021-07-25T01:00:00Z,1.885,12411
Glove Case,Case,2021-07-26T01:00:00Z,1.866,11656
Glove Case,Case,2021-07-27T01:00:00Z,1.891,6627
Glove Case,Case,2021-07-28T01:00:00Z,1.953,13239
Glove Case,Case,2021-07-29T01:00:00Z,1.916,12964
Glove Case,Case,2021-07-30T01:00:00Z,1.87,11107
Glove Case,Case,2021-07-31T01:00:00Z,1.867,10956
Glove Case,Case,2021-08-01T01:00:00Z,1.86,12206
Glove Case,Case,2021-08-02T01:00:00Z,1.848,13856
Glove Case,Case,2021-08-03T01:00:00Z,1.834,11300
Glove Case,Case,2021-08-04T01:00:00Z,1.833,10417
Glove Case,Case,2021-08-05T01:00:00Z,1.907,11484
Glove Case,Case,2021-08-06T01:00:00Z,1.849,13291
Glove Case,Case,2021-08-07T01:00:00Z,1.826,13641
Glove Case,Case,2021-08-08T01:00:00Z,1.786,12947
Glove Case,Case,2021-08-09T01:00:00Z,1.744,10930
Glove Case,Case,2021-08-10T01:00:00Z,1.738,13900
Glove Case,Case,2021-08-11T01:00:00Z,1.76,19437
Glove Case,Case,2021-08-12T01:00:00Z,1.761,11505
Glove Case,Case,2021-08-13T01:00:00Z,1.749,11342
Glove Case,Case,2021-08-14T01:00:00Z,1.751,13348
Glove Case,Case,2021-08-15T01:00:00Z,1.727,10713
Glove Case,Case,2021-08-16T01:00:00Z,1.717,13534
Glove Case,Case,2021-08-17T01:00:00Z,1.693,10747
Glove Case,Case,2021-08-18T01:00:00Z,1.68,11125
Glove Case,Case,2021-08-19T01:00:00Z,1.668,11737
Glove Case,Case,2021-08-20T01:00:00Z,1.69,10829
Glove Case,Case,2021-08-21T01:00:00Z,1.721,11643
Glove Case,Case,2021-08-22T01:00:00Z,1.711,11102
Glove Case,Case,2021-08-23T01:00:00Z,1.712,11855
Glove Case,Case,2021-08-24T01:00:00Z,1.715,12453
Glove Case,Case,2021-08-25T01:00:00Z,1.712,12438
Glove Case,Case,2021-08-26T01:00:00Z,1.697,12335
Glove Case,Case,2021-08-27T01:00:00Z,1.707,17860
Glove Case,Case,2021-08-28T01:00:00Z,1.721,17698
Glove Case,Case,2021-08-29T01:00:00Z,1.741,15417
Glove Case,Case,2021-08-30T01:00:00Z,1.732,17131
Glove Case,Case,2021-08-31T01:00:00Z,1.728,16652
Glove Case,Case,2021-09-01T01:00:00Z,1.748,17991
Glove Case,Case,2021-09-02T01:00:00Z,1.834,21925
Glove Case,Case,2021-09-03T01:00:00Z,1.875,24271
Glove Case,Case,2021-09-04T01:00:00Z,1.921,15291
Glove Case,Case,2021-09-05T01:00:00Z,1.941,15843
Glove Case,Case,2021-09-06T01:00:00Z,1.921,19500
Glove Case,Case,2021-09-07T01:00:00Z,1.918,16312
Glove Case,Case,2021-09-08T01:00:00Z,1.878,13379
Glove Case,Case,2021-09-09T01:00:00Z,1.849,13141
Glove Case,Case,2021-09-10T01:00:00Z,1.861,14856
Glove Case,Case,2021-09-11T01:00:00Z,1.858,14025
Glove Case,Case,2021-09-12T01:00:00Z,1.765,12231
Glove Case,Case,2021-09-13T01:00:00Z,1.78,11988
Glove Case,Case,2021-09-14T01:00:00Z,1.769,11273
Glove Case,Case,2021-09-15T01:00:00Z,1.735,12872
Glove Case,Case,2021-09-16T01:00:00Z,1.744,11419
Glove Case,Case,2021-09-17T01:00:00Z,1.725,10849
Glove Case,Case,2021-09-18T01:00:00Z,1.694,9663
Glove Case,Case,2021-09-19T01:00:00Z,1.694,10991
Glove Case,Case,2021-09-20T01:00:00Z,1.71,9863
Glove Case,Case,2021-09-21T01:00:00Z,1.702,12116
Glove Case,Case,2021-09-22T01:00:00Z,1.442,19670
Glove Case,Case,2021-09-23T01:00:00Z,1.433,12914
Glove Case,Case,2021-09-24T01:00:00Z,1.388,9691
Glove Case,Case,2021-09-25T01:00:00Z,1.358,9840
Glove Case,Case,2021-09-26T01:00:00Z,1.316,9148
Glove Case,Case,2021-09-27T01:00:00Z,1.293,12539
Glove Case,Case,2021-09-28T01:00:00Z,1.303,10194
Glove Case,Case,2021-09-29T01:00:00Z,1.332,10469
Glove Case,Case,2021-09-30T01:00:00Z,1.35,9276
Glove Case,Case,2021-10-01T01:00:00Z,1.368,8385
Glove Case,Case,2021-10-02T01:00:00Z,1.407,11187
Glove Case,Case,2021-10-03T01:00:00Z,1.427,9814
Glove Case,Case,2021-10-04T01:00:00Z,1.389,8979
Glove Case,Case,2021-10-05T01:00:00Z,1.392,8822
Glove Case,Case,2021-10-06T01:00:00Z,1.408,9803
Glove Case,Case,2021-10-07T01:00:00Z,1.439,9846
Glove Case,Case,2021-10-08T01:00:00Z,1.473,10569
Glove Case,Case,2021-10-09T01:00:00Z,1.468,10954
Glove Case,Case,2021-10-10T01:00:00Z,1.471,10157
Glove Case,Case,2021-10-11T01:00:00Z,1.481,10107
Glove Case,Case,2021-10-12T01:00:00Z,1.504,9940
Glove Case,Case,2021-10-13T01:00:00Z,1.553,12370
Glove Case,Case,2021-10-14T01:00:00Z,1.562,13081
Glove Case,Case,2021-10-15T01:00:00Z,1.549,10106
Glove Case,Case,2021-10-16T01:00:00Z,1.587,12921
Glove Case,Case,2021-10-17T01:00:00Z,1.594,10559
Glove Case,Case,2021-10-18T01:00:00Z,1.577,8697
Glove Case,Case,2021-10-19T01:00:00Z,1.555,24238
Glove Case,Case,2021-10-20T01:00:00Z,1.541,13644
Glove Case,Case,2021-10-21T01:00:00Z,1.559,9947
Glove Case,Case,2021-10-22T01:00:00Z,1.481,17731
Glove Case,Case,2021-10-23T01:00:00Z,1.52,12549
Glove Case,Case,2021-10-24T01:00:00Z,1.512,10310
Glove Case,Case,2021-10-25T01:00:00Z,1.526,11541
Glove Case,Case,2021-10-26T01:00:00Z,1.509,10230
Glove Case,Case,2021-10-27T01:00:00Z,1.515,17102
Glove Case,Case,2021-10-28T01:00:00Z,1.433,11953
Glove Case,Case,2021-10-29T01:00:00Z,1.417,10941
Glove Case,Case,2021-10-30T01:00:00Z,1.454,14821
Glove Case,Case,2021-10-31T01:00:00Z,1.41,11835
Glove Case,Case,2021-11-01T01:00:00Z,1.405,9849
Glove Case,Case,2021-11-02T01:00:00Z,1.463,8598
Glove Case,Case,2021-11-03T01:00:00Z,1.48,10809
Glove Case,Case,2021-11-04T01:00:00Z,1.455,15029
Glove Case,Case,2021-11-05T01:00:00Z,1.452,15408
Glove Case,Case,2021-11-06T01:00:00Z,1.475,13867
Glove Case,Case,2021-11-07T01:00:00Z,1.439,15379
Glove Case,Case,2021-11-08T01:00:00Z,1.378,12632
Glove Case,Case,2021-11-09T01:00:00Z,1.358,9958
Glove Case,Case,2021-11-10T01:00:00Z,1.323,18471
Glove Case,Case,2021-11-11T01:00:00Z,1.258,18464
Glove Case,Case,2021-11-12T01:00:00Z,1.228,19028
Glove Case,Case,2021-11-13T01:00:00Z,1.197,19564
Glove Case,Case,2021-11-14T01:00:00Z,1.233,12824
Glove Case,Case,2021-11-15T01:00:00Z,1.255,10711
Glove Case,Case,2021-11-16T01:00:00Z,1.288,11920
Glove Case,Case,2021-11-17T01:00:00Z,1.312,8687
Glove Case,Case,2021-11-18T01:00:00Z,1.338,10291
Glove Case,Case,2021-11-19T01:00:00Z,1.318,7823
Glove Case,Case,2021-11-20T01:00:00Z,1.367,10439
Glove Case,Case,2021-11-21T01:00:00Z,1.39,9560
Glove Case,Case,2021-11-22T01:00:00Z,1.399,9746
Glove Case,Case,2021-11-23T01:00:00Z,1.431,12327
Glove Case,Case,2021-11-24T01:00:00Z,1.444,11654
Glove Case,Case,2021-11-25T01:00:00Z,1.395,12841
Glove Case,Case,2021-11-26T01:00:00Z,1.466,12709
Glove Case,Case,2021-11-27T01:00:00Z,1.444,11276
Glove Case,Case,2021-11-28T01:00:00Z,1.45,13692
Glove Case,Case,2021-11-29T01:00:00Z,1.443,12983
Glove Case,Case,2021-11-30T01:00:00Z,1.401,17095
Glove Case,Case,2021-12-01T01:00:00Z,1.439,10094
Glove Case,Case,2021-12-02T01:00:00Z,1.472,8450
Glove Case,Case,2021-12-03T01:00:00Z,1.528,12331
Glove Case,Case,2021-12-04T01:00:00Z,1.638,15646
Glove Case,Case,2021-12-05T01:00:00Z,1.656,11543
Glove Case,Case,2021-12-06T01:00:00Z,1.661,10132
Glove Case,Case,2021-12-07T01:00:00Z,1.659,10813
Glove Case,Case,2021-12-08T01:00:00Z,1.648,8957
Glove Case,Case,2021-12-09T01:00:00Z,1.654,9394
Glove Case,Case,2021-12-10T01:00:00Z,1.698,10584
Glove Case,Case,2021-12-11T01:00:00Z,1.691,10762
Glove Case,Case,2021-12-12T01:00:00Z,1.658,9972
Glove Case,Case,2021-12-13T01:00:00Z,1.62,10220
Glove Case,Case,2021-12-14T01:00:00Z,1.625,9426
Glove Case,Case,2021-12-15T01:00:00Z,1.597,11410
Glove Case,Case,2021-12-16T01:00:00Z,1.583,8106
Glove Case,Case,2021-12-17T01:00:00Z,1.672,9875
Glove Case,Case,2021-12-18T01:00:00Z,1.618,7632
Glove Case,Case,2021-12-19T01:00:00Z,1.62,7766
Glove Case,Case,2021-12-20T01:00:00Z,1.632,8700
Glove Case,Case,2021-12-21T01:00:00Z,1.607,8350
Glove Case,Case,2021-12-22T01:00:00Z,1.616,8642
Glove Case,Case,2021-12-23T01:00:00Z,1.608,9394
Glove Case,Case,2021-12-24T01:00:00Z,1.633,8825
Glove Case,Case,2021-12-25T01:00:00Z,1.668,9557
Glove Case,Case,2021-12-26T01:00:00Z,1.666,10664
Glove Case,Case,2021-12-27T01:00:00Z,1.664,10852
Glove Case,Case,2021-12-28T01:00:00Z,1.687,10095
Glove Case,Case,2021-12-29T01:00:00Z,1.694,10127
Glove Case,Case,2021-12-30T01:00:00Z,1.713,11669
Glove Case,Case,2021-12-31T01:00:00Z,1.762,11084
Glove Case,Case,2022-01-01T01:00:00Z,1.793,11399
Glove Case,Case,2022-01-02T01:00:00Z,1.804,11168
Glove Case,Case,2022-01-03T01:00:00Z,1.771,10472
Glove Case,Case,2022-01-04T01:00:00Z,1.738,9472
Glove Case,Case,2022-01-05T01:00:00Z,1.748,13340
Glove Case,Case,2022-01-06T01:00:00Z,1.816,11620
Glove Case,Case,2022-01-07T01:00:00Z,1.856,11842
Glove Case,Case,2022-01-08T01:00:00Z,1.895,10350
Glove Case,Case,2022-01-09T01:00:00Z,1.909,10335
Glove Case,Case,2022-01-10T01:00:00Z,1.96,11291
Glove Case,Case,2022-01-11T01:00:00Z,1.983,11239
Glove Case,Case,2022-01-12T01:00:00Z,2.034,14281
Glove Case,Case,2022-01-13T01:00:00Z,2.06,9615
Glove Case,Case,2022-01-14T01:00:00Z,2.104,11032
Glove Case,Case,2022-01-15T01:00:00Z,2.12,10583
Glove Case,Case,2022-01-16T01:00:00Z,2.155,10622
Glove Case,Case,2022-01-17T01:00:00Z,2.206,12233
Glove Case,Case,2022-01-18T01:00:00Z,2.23,10479
Glove Case,Case,2022-01-19T01:00:00Z,2.168,9008
Glove Case,Case,2022-01-20T01:00:00Z,2.176,10509
Glove Case,Case,2022-01-21T01:00:00Z,2.064,11771
Glove Case,Case,2022-01-22T01:00:00Z,2.035,10390
Glove Case,Case,2022-01-23T01:00:00Z,2.003,11313
Glove Case,Case,2022-01-24T01:00:00Z,2.021,10928
Glove Case,Case,2022-01-25T01:00:00Z,1.995,8885
Glove Case,Case,2022-01-26T01:00:00Z,1.994,9736
Glove Case,Case,2022-01-27T01:00:00Z,1.958,9187
Glove Case,Case,2022-01-28T01:00:00Z,1.922,9841
Glove Case,Case,2022-01-29T01:00:00Z,1.948,10832
Glove Case,Case,2022-01-30T01:00:00Z,1.961,11150
Glove Case,Case,2022-01-31T01:00:00Z,1.997,10778
Glove Case,Case,2022-02-01T01:00:00Z,1.995,9902
Glove Case,Case,2022-02-02T01:00:00Z,1.986,10581
Glove Case,Case,2022-02-03T01:00:00Z,1.988,9756
Glove Case,Case,2022-02-04T01:00:00Z,1.938,9641
Glove Case,Case,2022-02-05T01:00:00Z,1.955,9950
Glove Case,Case,2022-02-06T01:00:00Z,1.962,11245
Glove Case,Case,2022-02-07T01:00:00Z,1.935,10611
Glove Case,Case,2022-02-08T01:00:00Z,1.926,8863
Glove Case,Case,2022-02-09T01:00:00Z,1.939,10028
Glove Case,Case,2022-02-10T01:00:00Z,1.938,9347
Glove Case,Case,2022-02-11T01:00:00Z,1.938,9362
Glove Case,Case,2022-02-12T01:00:00Z,1.945,12000
Glove Case,Case,2022-02-13T01:00:00Z,1.945,11809
Glove Case,Case,2022-02-14T01:00:00Z,1.96,9646
Glove Case,Case,2022-02-15T01:00:00Z,1.954,10335
Glove Case,Case,2022-02-16T01:00:00Z,1.97,10204
Glove Case,Case,2022-02-17T01:00:00Z,1.995,10533
Glove Case,Case,2022-02-18T01:00:00Z,2.006,9350
Glove Case,Case,2022-02-19T01:00:00Z,2.019,10214
Glove Case,Case,2022-02-20T01:00:00Z,1.998,11032
Glove Case,Case,2022-02-21T01:00:00Z,2.013,9668
Glove Case,Case,2022-02-22T01:00:00Z,1.953,9181
Glove Case,Case,2022-02-23T01:00:00Z,1.961,10525
Glove Case,Case,2022-02-24T01:00:00Z,2.014,9121
Glove Case,Case,2022-02-25T01:00:00Z,2.068,10287
Glove Case,Case,2022-02-26T01:00:00Z,2.079,10538
Glove Case,Case,2022-02-27T01:00:00Z,2.144,13688
Glove Case,Case,2022-02-28T01:00:00Z,2.208,12619
Glove Case,Case,2022-03-01T01:00:00Z,2.26,13480
Glove Case,Case,2022-03-02T01:00:00Z,2.289,11327
Glove Case,Case,2022-03-03T01:00:00Z,2.358,12526
Glove Case,Case,2022-03-04T01:00:00Z,2.405,12872
Glove Case,Case,2022-03-05T01:00:00Z,2.424,16407
Glove Case,Case,2022-03-06T01:00:00Z,2.375,13421
Glove Case,Case,2022-03-07T01:00:00Z,2.359,12318
Glove Case,Case,2022-03-08T01:00:00Z,2.36,12891
Glove Case,Case,2022-03-09T01:00:00Z,2.307,10151
Glove Case,Case,2022-03-10T01:00:00Z,2.272,9813
Glove Case,Case,2022-03-11T01:00:00Z,2.326,9975
Glove Case,Case,2022-03-12T01:00:00Z,2.329,21376
Glove Case,Case,2022-03-13T01:00:00Z,2.316,14273
Glove Case,Case,2022-03-14T01:00:00Z,2.301,13130
Glove Case,Case,2022-03-15T01:00:00Z,2.288,14726
Glove Case,Case,2022-03-16T01:00:00Z,2.29,13557
Glove Case,Case,2022-03-17T01:00:00Z,2.291,14468
Glove Case,Case,2022-03-18T01:00:00Z,2.295,16621
Glove Case,Case,2022-03-19T01:00:00Z,2.29,13288
Glove Case,Case,2022-03-20T01:00:00Z,2.283,12626
Glove Case,Case,2022-03-21T01:00:00Z,2.28,12938
Glove Case,Case,2022-03-22T01:00:00Z,2.272,12332
Glove Case,Case,2022-03-23T01:00:00Z,2.285,12031
Glove Case,Case,2022-03-24T01:00:00Z,2.311,10120
Glove Case,Case,2022-03-25T01:00:00Z,2.351,11107
Glove Case,Case,2022-03-26T01:00:00Z,2.35,11104
Glove Case,Case,2022-03-27T01:00:00Z,2.309,10828
Glove Case,Case,2022-03-28T01:00:00Z,2.335,9819
Glove Case,Case,2022-03-29T01:00:00Z,2.338,12355
Glove Case,Case,2022-03-30T01:00:00Z,2.434,10446
Glove Case,Case,2022-03-31T01:00:00Z,2.425,9879
Glove Case,Case,2022-04-01T01:00:00Z,2.481,11287
Glove Case,Case,2022-04-02T01:00:00Z,2.526,10733
Glove Case,Case,2022-04-03T01:00:00Z,2.546,11871
Glove Case,Case,2022-04-04T01:00:00Z,2.631,11833
Glove Case,Case,2022-04-05T01:00:00Z,2.742,14165
Glove Case,Case,2022-04-06T01:00:00Z,2.843,10703
Glove Case,Case,2022-04-07T01:00:00Z,2.893,10170
Glove Case,Case,2022-04-08T01:00:00Z,2.939,8895
Glove Case,Case,2022-04-09T01:00:00Z,2.916,10529
Glove Case,Case,2022-04-10T01:00:00Z,2.874,9465
Glove Case,Case,2022-04-11T01:00:00Z,2.856,10965
Glove Case,Case,2022-04-12T01:00:00Z,2.783,8832
Glove Case,Case,2022-04-13T01:00:00Z,2.748,8186
Glove Case,Case,2022-04-14T01:00:00Z,2.808,8638
Glove Case,Case,2022-04-15T01:00:00Z,2.845,9276
Glove Case,Case,2022-04-16T01:00:00Z,2.853,8672
Glove Case,Case,2022-04-17T01:00:00Z,2.869,8732
Glove Case,Case,2022-04-18T01:00:00Z,2.861,8641
Glove Case,Case,2022-04-19T01:00:00Z,2.902,9430
Glove Case,Case,2022-04-20T01:00:00Z,2.943,9399
Glove Case,Case,2022-04-21T01:00:00Z,2.894,8141
Glove Case,Case,2022-04-22T01:00:00Z,2.869,9822
Glove Case,Case,2022-04-23T01:00:00Z,2.882,9137
Glove Case,Case,2022-04-24T01:00:00Z,2.838,9807
Glove Case,Case,2022-04-25T01:00:00Z,2.826,8025
Glove Case,Case,2022-04-26T01:00:00Z,2.796,9280
Glove Case,Case,2022-04-27T01:00:00Z,2.822,8785
Glove Case,Case,2022-04-28T01:00:00Z,2.836,8546
Glove Case,Case,2022-04-29T01:00:00Z,2.866,10007
Glove Case,Case,2022-04-30T01:00:00Z,2.874,10459
Glove Case,Case,2022-05-01T01:00:00Z,2.884,9549
Glove Case,Case,2022-05-02T01:00:00Z,2.877,10544
Glove Case,Case,2022-05-03T01:00:00Z,2.886,8781
Glove Case,Case,2022-05-04T01:00:00Z,2.877,10528
Glove Case,Case,2022-05-05T01:00:00Z,2.893,9083
Glove Case,Case,2022-05-06T01:00:00Z,2.875,9877
Glove Case,Case,2022-05-07T01:00:00Z,2.885,10233
Glove Case,Case,2022-05-08T01:00:00Z,2.887,11367
Glove Case,Case,2022-05-09T01:00:00Z,2.888,9031
Glove Case,Case,2022-05-10T01:00:00Z,2.877,8683
Glove Case,Case,2022-05-11T01:00:00Z,2.915,8446
Glove Case,Case,2022-05-12T01:00:00Z,2.923,9714
Glove Case,Case,2022-05-13T01:00:00Z,2.909,9128
Glove Case,Case,2022-05-14T01:00:00Z,2.921,9827
Glove Case,Case,2022-05-15T01:00:00Z,2.92,9149
Glove Case,Case,2022-05-16T01:00:00Z,2.925,8546
Glove Case,Case,2022-05-17T01:00:00Z,2.881,7948
Glove Case,Case,2022-05-18T01:00:00Z,2.911,9821
Glove Case,Case,2022-05-19T01:00:00Z,2.924,10015
Glove Case,Case,2022-05-20T01:00:00Z,2.954,9636
Glove Case,Case,2022-05-21T01:00:00Z,2.964,9023
Glove Case,Case,2022-05-22T01:00:00Z,2.958,10210
Glove Case,Case,2022-05-23T01:00:00Z,2.923,8586
Glove Case,Case,2022-05-24T01:00:00Z,2.945,9694
Glove Case,Case,2022-05-25T01:00:00Z,2.905,8129
Glove Case,Case,2022-05-26T01:00:00Z,2.933,10639
Glove Case,Case,2022-05-27T01:00:00Z,2.908,8083
Glove Case,Case,2022-05-28T01:00:00Z,2.93,8840
Glove Case,Case,2022-05-29T01:00:00Z,2.929,9872
Glove Case,Case,2022-05-30T01:00:00Z,2.927,9180
Glove Case,Case,2022-05-31T01:00:00Z,2.944,8458
Glove Case,Case,2022-06-01T01:00:00Z,2.962,7641
Glove Case,Case,2022-06-02T01:00:00Z,2.976,8087
Glove Case,Case,2022-06-03T01:00:00Z,2.983,9441
Glove Case,Case,2022-06-04T01:00:00Z,3.003,8468
Glove Case,Case,2022-06-05T01:00:00Z,3.005,8737
Glove Case,Case,2022-06-06T01:00:00Z,2.957,7865
Glove Case,Case,2022-06-07T01:00:00Z,2.968,9179
Glove Case,Case,2022-06-08T01:00:00Z,2.978,8650
Glove Case,Case,2022-06-09T01:00:00Z,2.971,9058
Glove Case,Case,2022-06-10T01:00:00Z,2.951,7942
Glove Case,Case,2022-06-11T01:00:00Z,2.945,9192
Glove Case,Case,2022-06-12T01:00:00Z,2.941,9549
Glove Case,Case,2022-06-13T01:00:00Z,2.925,8727
Glove Case,Case,2022-06-14T01:00:00Z,2.888,8731
Glove Case,Case,2022-06-15T01:00:00Z,2.843,8223
Glove Case,Case,2022-06-16T01:00:00Z,2.846,9125
Glove Case,Case,2022-06-17T01:00:00Z,2.804,7109
Glove Case,Case,2022-06-18T01:00:00Z,2.726,7838
Glove Case,Case,2022-06-19T01:00:00Z,2.658,8186
Glove Case,Case,2022-06-20T01:00:00Z,2.618,7353
Glove Case,Case,2022-06-21T01:00:00Z,2.565,9065
Glove Case,Case,2022-06-22T01:00:00Z,2.539,8447
Glove Case,Case,2022-06-23T01:00:00Z,2.538,7695
Glove Case,Case,2022-06-24T01:00:00Z,2.552,9872
Glove Case,Case,2022-06-25T01:00:00Z,2.573,9343
Glove Case,Case,2022-06-26T01:00:00Z,2.621,9864
Glove Case,Case,2022-06-27T01:00:00Z,2.62,9231
Glove Case,Case,2022-06-28T01:00:00Z,2.673,10508
Glove Case,Case,2022-06-29T01:00:00Z,2.767,12186
Glove Case,Case,2022-06-30T01:00:00Z,2.802,10054
Glove Case,Case,2022-07-01T01:00:00Z,2.821,14651
Glove Case,Case,2022-07-02T01:00:00Z,2.719,19341
Glove Case,Case,2022-07-03T01:00:00Z,2.748,12028
Glove Case,Case,2022-07-04T01:00:00Z,2.791,10148
Glove Case,Case,2022-07-05T01:00:00Z,2.794,15177
Glove Case,Case,2022-07-06T01:00:00Z,2.748,14385
Glove Case,Case,2022-07-07T01:00:00Z,2.769,11220
Glove Case,Case,2022-07-08T01:00:00Z,2.792,10453
Glove Case,Case,2022-07-09T01:00:00Z,2.839,12387
Glove Case,Case,2022-07-10T01:00:00Z,2.83,9042
Glove Case,Case,2022-07-11T01:00:00Z,2.821,9764
Glove Case,Case,2022-07-12T01:00:00Z,2.829,9336
Glove Case,Case,2022-07-13T01:00:00Z,2.852,6490
Glove Case,Case,2022-07-14T01:00:00Z,2.833,9382
Glove Case,Case,2022-07-15T01:00:00Z,2.823,10559
Glove Case,Case,2022-07-16T01:00:00Z,2.794,8393
Glove Case,Case,2022-07-17T01:00:00Z,2.795,8762
Glove Case,Case,2022-07-18T01:00:00Z,2.776,8862
Glove Case,Case,2022-07-19T01:00:00Z,2.784,8685
Glove Case,Case,2022-07-20T01:00:00Z,2.84,6585
Glove Case,Case,2022-07-21T01:00:00Z,2.79,10006
Glove Case,Case,2022-07-22T01:00:00Z,2.814,9931
Glove Case,Case,2022-07-23T01:00:00Z,2.819,9838
Glove Case,Case,2022-07-24T01:00:00Z,2.816,9664
Glove Case,Case,2022-07-25T01:00:00Z,2.807,8677
Glove Case,Case,2022-07-26T01:00:00Z,2.812,8387
Glove Case,Case,2022-07-27T01:00:00Z,2.794,7606
Glove Case,Case,2022-07-28T01:00:00Z,2.813,7298
Glove Case,Case,2022-07-29T01:00:00Z,2.838,8675
Glove Case,Case,2022-07-30T01:00:00Z,2.834,8112
Glove Case,Case,2022-07-31T01:00:00Z,2.835,9795
Glove Case,Case,2022-08-01T01:00:00Z,2.838,9278
Glove Case,Case,2022-08-02T01:00:00Z,2.844,9672
Glove Case,Case,2022-08-03T01:00:00Z,2.834,9443
Glove Case,Case,2022-08-04T01:00:00Z,2.828,8499
Glove Case,Case,2022-08-05T01:00:00Z,2.836,10328
Glove Case,Case,2022-08-06T01:00:00Z,2.82,8192
Glove Case,Case,2022-08-07T01:00:00Z,2.832,10459
Glove Case,Case,2022-08-08T01:00:00Z,2.815,9068
Glove Case,Case,2022-08-09T01:00:00Z,2.801,5636
Glove Case,Case,2022-08-10T01:00:00Z,2.832,9538
Glove Case,Case,2022-08-11T01:00:00Z,2.825,8533
Glove Case,Case,2022-08-12T01:00:00Z,2.828,8201
Glove Case,Case,2022-08-13T01:00:00Z,2.837,8501
Glove Case,Case,2022-08-14T01:00:00Z,2.842,9407
Glove Case,Case,2022-08-15T01:00:00Z,2.805,7855
Glove Case,Case,2022-08-16T01:00:00Z,2.788,8225
Glove Case,Case,2022-08-17T01:00:00Z,2.789,9454
Glove Case,Case,2022-08-18T01:00:00Z,2.78,8478
Glove Case,Case,2022-08-19T01:00:00Z,2.787,8259
Glove Case,Case,2022-08-20T01:00:00Z,2.792,9213
Glove Case,Case,2022-08-21T01:00:00Z,2.815,8917
Glove Case,Case,2022-08-22T01:00:00Z,2.778,8157
Glove Case,Case,2022-08-23T01:00:00Z,2.765,8466
Glove Case,Case,2022-08-24T01:00:00Z,2.767,8696
Glove Case,Case,2022-08-25T01:00:00Z,2.755,7468
Glove Case,Case,2022-08-26T01:00:00Z,2.755,7442
Glove Case,Case,2022-08-27T01:00:00Z,2.756,8214
Glove Case,Case,2022-08-28T01:00:00Z,2.749,8741
Glove Case,Case,2022-08-29T01:00:00Z,2.736,6980
Glove Case,Case,2022-08-30T01:00:00Z,2.747,8401
Glove Case,Case,2022-08-31T01:00:00Z,2.768,8390
Glove Case,Case,2022-09-01T01:00:00Z,2.778,9552
Glove Case,Case,2022-09-02T01:00:00Z,2.791,10915
Glove Case,Case,2022-09-03T01:00:00Z,2.827,12283
Glove Case,Case,2022-09-04T01:00:00Z,2.815,9729
Glove Case,Case,2022-09-05T01:00:00Z,2.83,9271
Glove Case,Case,2022-09-06T01:00:00Z,2.828,9666
Glove Case,Case,2022-09-07T01:00:00Z,2.824,10166
Glove Case,Case,2022-09-08T01:00:00Z,2.84,10724
Glove Case,Case,2022-09-09T01:00:00Z,2.841,11874
Glove Case,Case,2022-09-10T01:00:00Z,2.853,11539
Glove Case,Case,2022-09-11T01:00:00Z,2.883,10036
Glove Case,Case,2022-09-12T01:00:00Z,2.886,9133
Glove Case,Case,2022-09-13T01:00:00Z,2.867,8075
Glove Case,Case,2022-09-14T01:00:00Z,2.845,7640
Glove Case,Case,2022-09-15T01:00:00Z,2.813,7854
Glove Case,Case,2022-09-16T01:00:00Z,2.818,8929
Glove Case,Case,2022-09-17T01:00:00Z,2.768,8366
Glove Case,Case,2022-09-18T01:00:00Z,2.774,8042
Glove Case,Case,2022-09-19T01:00:00Z,2.785,7851
